id,family_name,category,symbols,used_symbols_detected,unused_symbols_detected,review_candidate
4427831,Trus_Joist-Weyerhaeuser-Microllam_LVL-Beam_Header_2D,Itens de detalhe,0,0,0,NAO
4427568,Trus_Joist-Weyerhaeuser-Parallam_PSL-Post_Column_2D,Itens de detalhe,0,0,0,NAO
4427734,Trus_Joist-Weyerhaeuser-Parallam_Plus_PSL-Beam_Header_2D,Itens de detalhe,0,0,0,NAO
4427651,Trus_Joist-Weyerhaeuser-Parallam_Plus_PSL-Post_Column_2D,Itens de detalhe,0,0,0,NAO
4427475,Trus_Joist-Weyerhaeuser-Rim_Board_Material_2D,Itens de detalhe,0,0,0,NAO
4427209,Trus_Joist-Weyerhaeuser-TJI_2D,Itens de detalhe,0,0,0,NAO
4427123,Trus_Joist-Weyerhaeuser-TJI_Eastern_Canada_2D,Itens de detalhe,0,0,0,NAO
4427378,Trus_Joist-Weyerhaeuser-TimberStrand_LSL-Beam_Header_2D,Itens de detalhe,0,0,0,NAO
4427295,Trus_Joist-Weyerhaeuser-TimberStrand_LSL-Post_Column_2D,Itens de detalhe,0,0,0,NAO
4488425,VU-Viga universal-Corte,Itens de detalhe,0,0,0,NAO
3625126,Viga universal BS,Itens de detalhe,0,0,0,NAO
3321614,Blindex4 Folhas_ 2 móveis,Janelas,2,0,2,SIM
2436001,Clarabóia,Janelas,1,0,1,SIM
3627583,Deslizante com alisar,Janelas,0,0,0,NAO
3627800,Elipse com alisar,Janelas,0,0,0,NAO
3627825,Fixo com alisar,Janelas,0,0,0,NAO
3632724,Fixo e Aberta com alisar,Janelas,0,0,0,NAO
3627666,Folha dupla,Janelas,0,0,0,NAO
3632613,Inclinar e virar janela - 1 Painel,Janelas,0,0,0,NAO
1877157,JANELA,Janelas,10,0,10,SIM
4622965,Jan-caixa luz ged13,Janelas,0,0,0,NAO
2494868,Janela Basculante,Janelas,1,0,1,SIM
3409478,Janela Maxim-ar - Painel 1,Janelas,1,0,1,SIM
1853646,Janela de Vidro Temperado - 4 folhas,Janelas,3,0,3,SIM
3627638,Janela de batente com alisar,Janelas,0,0,0,NAO
3632642,Janela de correr - 2 Painéis,Janelas,0,0,0,NAO
3632660,Janela de tombar - 1 Painel,Janelas,0,0,0,NAO
3406384,Janela fixa - 1 Painel,Janelas,3,0,3,SIM
3407456,Janela maxim-ar - 1 Painel,Janelas,4,0,4,SIM
3632698,Janela pivotante horizontal - 1 Painel,Janelas,0,0,0,NAO
3632458,Janela pivotante horizontal - 2 Painéis,Janelas,0,0,0,NAO
3632476,Janela pivotante horizontal - 3 Painéis,Janelas,0,0,0,NAO
3632500,Janela pivotante vertical,Janelas,0,0,0,NAO
3629912,Janela-Batente-Duplo,Janelas,0,0,0,NAO
3625908,M_Fixo,Janelas,0,0,0,NAO
4489395,M_Janela-Abertura quadrada,Janelas,0,0,0,NAO
3627688,Redondo com apara,Janelas,0,0,0,NAO
3627716,Rtp de combinação com alisar,Janelas,0,0,0,NAO
2464164,Sasazaki Item 01 - 2F Janela de correr Aluminium,Janelas,3,0,3,SIM
2466036,Sasazaki Item 01 - 4F Janela de correr Aluminium,Janelas,1,0,1,SIM
2471353,Sasazaki Item 03 - Sasazaki Sound Block - JIVCTR,Janelas,2,0,2,SIM
2476470,Sasazaki Item 05 - Sound block - JC,Janelas,1,0,1,SIM
2483883,Sasazaki Item 09 - Janela Maxim-ar - JMSG,Janelas,1,0,1,SIM
2485974,Sasazaki Item 10 - Janela Maxim-ar duplo,Janelas,1,0,1,SIM
3627744,Toldo com apara,Janelas,0,0,0,NAO
3627772,Topo do arco com apara,Janelas,0,0,0,NAO
3620873,Travessa horizontal,Janelas,1,0,1,SIM
1846885,Veneziana,Janelas,3,0,3,SIM
3627611,Veneziana com apara,Janelas,0,0,0,NAO
3632518,Veneziana de enrolar e janela envidraçada de correr - 2 Painéis,Janelas,0,0,0,NAO
2499737,fechaduras,Janelas,1,0,1,SIM
4623988,29027,Luminárias,0,0,0,NAO
4623928,29029,Luminárias,0,0,0,NAO
4623881,29031,Luminárias,0,0,0,NAO
4623835,29033,Luminárias,0,0,0,NAO
4624039,3-lamp_stainless_steel_ceiling_mounted_track_light_2454,Luminárias,0,0,0,NAO
4624253,3_Light_Chandelier_11576,Luminárias,0,0,0,NAO
4623813,Arne_Jacobsen_floor_lamp_16869,Luminárias,0,0,0,NAO
4623794,Assemblyroom_GnrlPrpseLmnrs_Quayside,Luminárias,0,0,0,NAO
4623777,Assemblyroom_LightingFixture_GeneralPurposeLuminaires_Quayside,Luminárias,0,0,0,NAO
4623757,Bollard Light,Luminárias,0,0,0,NAO
4623263,Exit_Sign__Emergency_Light_11306,Luminárias,0,0,0,NAO
4622943,Jonathan_Adler_Pendant_Light_Fixture_-_Sputnik_Chandelier_15369,Luminárias,0,0,0,NAO
4622863,LED_Strip_Lights_11549,Luminárias,0,0,0,NAO
4622841,LED_Tape__Fita_de_LED_12769,Luminárias,0,0,0,NAO
4622921,Lamp_HUNA_Fontana_Arte_16681,Luminárias,0,0,0,NAO
4622897,Lampada Fluorescente Compacta,Luminárias,0,0,0,NAO
4622790,Lighting-Pendant_Mount-Tech_Lighting-Fiama_30_Chandelier,Luminárias,0,0,0,NAO
4622760,Lighting-Silo-Cluster-SALVATORI-0-bim6e9f498d,Luminárias,0,0,0,NAO
4622729,Lighting-Silo-Trio-SALVATORI-0-bim9fded6f8,Luminárias,0,0,0,NAO
4622682,Louis_Poulsen_Campbell_8238,Luminárias,0,0,0,NAO
4622631,Luminária Embutir redonda branca_LIT-Lumini-focus super LED R60_2700K-14.5W,Luminárias,0,0,0,NAO
3026942,Luminária LED quadrada paramétrica,Luminárias,1,0,1,SIM
3028220,Luminária LED redonda paramétrica,Luminárias,1,0,1,SIM
4622596,Luminária Redonda Funda Preta_LIT-Lumini-downled SM R_3000K-10.5W,Luminárias,0,0,0,NAO
4622398,Pendant_Light_Fixture_-_BetaCalco_Belaro_16quot_5316 (1),Luminárias,0,0,0,NAO
4622367,Pendant_light_ZAHA_LIGHT_18374,Luminárias,0,0,0,NAO
4622207,Ponto de Luz Simples na Parede Arandela_Com caixa 4x2,Luminárias,0,0,0,NAO
4622326,Ponto de Luz no Teto com caixa octogonal 4x4,Luminárias,0,0,0,NAO
4622298,Ponto de Luz no Teto com caixa octogonal Reforçado 4x4,Luminárias,0,0,0,NAO
4622257,Ponto de Luz no Teto com caixa octogonal Reforçado suporte lajota 4x4,Luminárias,0,0,0,NAO
4621339,SonneLITER_10586,Luminárias,0,0,0,NAO
4621319,Spot de Embutir,Luminárias,0,0,0,NAO
4621293,Square_Ceiling_light_16902,Luminárias,0,0,0,NAO
4620722,Vintage_Pendant_Lights_20_20572,Luminárias,0,0,0,NAO
4619495,ZAHA_LIGHT_white_chandelier,Luminárias,0,0,0,NAO
4619470,Zero-Revit-Silo-Floor-ZERO-138075-bim152cfba,Luminárias,0,0,0,NAO
4622989,ikea_led_pendant_lamp_vaster_15196,Luminárias,0,0,0,NAO
4103245,luminaria-hiper-led-9w,Luminárias,0,0,0,NAO
4103230,luminaria-led-smd-universal-11w,Luminárias,0,0,0,NAO
3134210,pendente luminária,Luminárias,1,0,1,SIM
4621210,suspended_light_-_umbrella_10054,Luminárias,0,0,0,NAO
4623246,FASE,Marcas da fiação,0,0,0,NAO
4616000,M_Marca indicadora de círculo,Marcas da fiação,0,0,0,NAO
4616017,M_Marca indicadora de gancho,Marcas da fiação,0,0,0,NAO
4616051,M_Marca indicadora de linha curta,Marcas da fiação,0,0,0,NAO
4616034,M_Marca indicadora de linha longa,Marcas da fiação,0,0,0,NAO
4616564,M_Marca indicadora de neutro,Marcas da fiação,0,0,0,NAO
4616543,M_Marca indicadora de terra,Marcas da fiação,0,0,0,NAO
4618078,NEUTRO,Marcas da fiação,0,0,0,NAO
4620964,TERRA,Marcas da fiação,0,0,0,NAO
3341824,Cabeça do corte - Seta preenchida1,Marcas de corte,1,0,1,SIM
3626795,Cabeça do corte - Seta preenchida2,Marcas de corte,0,0,0,NAO
3342113,Cabeça do corte - Seta preenchida3,Marcas de corte,1,0,1,SIM
3342402,Cabeça do corte - Seta preenchida4,Marcas de corte,1,0,1,SIM
4489558,Extremidade inferior do corte - Seta preenchida1,Marcas de corte,0,0,0,NAO
3626824,Extremidade inferior do corte - Seta preenchida2,Marcas de corte,0,0,0,NAO
3632918,M_Cabeça do corte - Aberta,Marcas de corte,0,0,0,NAO
4488495,M_Cabeça do corte - Aberto,Marcas de corte,0,0,0,NAO
3632935,M_Cabeça do corte - Preenchida,Marcas de corte,0,0,0,NAO
4488512,M_Cabeça do corte - Preenchido,Marcas de corte,0,0,0,NAO
3625563,M_Cabeça do corte - Sem seta,Marcas de corte,0,0,0,NAO
4944603,M_Extremidade do corte,Marcas de corte,0,0,0,NAO
4944670,M_Extremidade do corte - Aberto,Marcas de corte,0,0,0,NAO
4944548,M_Extremidade do corte - Preenchido,Marcas de corte,0,0,0,NAO
4944586,M_Extremidade do corte - Sem seta,Marcas de corte,0,0,0,NAO
1160490,M_Extremidade superior do corte - Preenchido NBR,Marcas de corte,1,0,1,SIM
3478387,M_Final do corte - Preenchido,Marcas de corte,1,0,1,SIM
3625580,M_Final do corte - Preenchido na horizontal,Marcas de corte,0,0,0,NAO
3635700,M_Section Head - Filled,Marcas de corte,0,0,0,NAO
4100591,M_Section Head - No Arrow,Marcas de corte,0,0,0,NAO
4100608,M_Section Head - Open,Marcas de corte,0,0,0,NAO
3635717,M_Section Tail - Filled,Marcas de corte,0,0,0,NAO
4100625,M_Section Tail - Filled Horizontal,Marcas de corte,0,0,0,NAO
3634878,RSB - Section Head,Marcas de corte,0,0,0,NAO
3633811,RSB - Section Tail,Marcas de corte,0,0,0,NAO
553272,head - CORTE,Marcas de corte,2,0,2,SIM
103436,head - CORTE - CAUDA PREENCHIDA,Marcas de corte,1,0,1,SIM
6135,head - CORTE - CAUDA PREENCHIDA HORIZONTAL,Marcas de corte,1,0,1,SIM
102917,head - CORTE - SEM SETA,Marcas de corte,1,0,1,SIM
2298124,head - CORTE Seta Apenas,Marcas de corte,2,0,2,SIM
2297864,head - CORTE Seta Apenas Direita,Marcas de corte,2,0,2,SIM
2844481,E01,Marcas de elevação,2,0,2,SIM
2848264,E02,Marcas de elevação,2,0,2,SIM
2848292,E03,Marcas de elevação,2,0,2,SIM
2848320,E04,Marcas de elevação,2,0,2,SIM
2837350,E05,Marcas de elevação,2,0,2,SIM
2837348,E06,Marcas de elevação,2,0,2,SIM
2837344,E07,Marcas de elevação,2,0,2,SIM
2837342,E08,Marcas de elevação,2,0,2,SIM
4098959,Elevation Mark Circle - Upgrade,Marcas de elevação,0,0,0,NAO
4098988,Elevation Mark Pointer_Circle,Marcas de elevação,3,0,3,SIM
4099014,Elevation Mark Pointer_Square,Marcas de elevação,1,0,1,SIM
4099013,Elevation Mark Square - Upgrade,Marcas de elevação,0,0,0,NAO
2844805,Elevação - Marca de Elevação,Marcas de elevação,1,0,1,SIM
1160144,Elevação Circular NBR,Marcas de elevação,1,0,1,SIM
1239627,Elevação Padrão NBR,Marcas de elevação,1,0,1,SIM
4489465,M_Apontador de marca Elevação_Círculo-10 mm,Marcas de elevação,3,0,3,SIM
3625841,M_Apontador de marca Elevação_Quadrado,Marcas de elevação,4,0,4,SIM
3465071,M_Apontador de marca de Elevação_Círculo,Marcas de elevação,6,0,6,SIM
3465101,M_Apontador de marca de Elevação_Círculo-12 mm,Marcas de elevação,2,0,2,SIM
4553992,M_Corpo de marca Elevação-Círculo-10 mm,Marcas de elevação,0,0,0,NAO
3625891,M_Corpo de marca Elevação_Círculo-10 mm,Marcas de elevação,0,0,0,NAO
3464235,M_Corpo de marca Elevação_Círculo-12 mm,Marcas de elevação,1,0,1,SIM
3465154,M_Corpo de marca Elevação_Círculo-12 mm1,Marcas de elevação,1,0,1,SIM
3625866,M_Corpo de marca Elevação_Quadrado,Marcas de elevação,0,0,0,NAO
4618132,M_Elevation Mark Body_Circle-10mm,Marcas de elevação,0,0,0,NAO
3635241,M_Elevation Mark Body_Circle-12mm,Marcas de elevação,0,0,0,NAO
4618106,M_Elevation Mark Body_Square,Marcas de elevação,0,0,0,NAO
4622554,M_Elevation Mark Pointer_Circle-10mm,Marcas de elevação,3,0,3,SIM
4622529,M_Elevation Mark Pointer_Circle-12mm,Marcas de elevação,0,0,0,NAO
4622504,M_Elevation Mark Pointer_Square,Marcas de elevação,4,0,4,SIM
3625816,M_Ponteiro da marca de elevação_Círculo-10 mm,Marcas de elevação,3,0,3,SIM
3633906,RSB - Elevation Mark Body_Building,Marcas de elevação,0,0,0,NAO
3633931,RSB - Elevation Mark Body_Interior,Marcas de elevação,0,0,0,NAO
3635212,RSB - Elevation Mark Pointer_Exterior,Marcas de elevação,1,0,1,SIM
3635214,RSB - Elevation Mark Pointer_Interior,Marcas de elevação,1,0,1,SIM
533216,head - ELEVATION MARK BODY Circle-12mm,Marcas de elevação,6,0,6,SIM
300804,head - ELEVATION MARK POINTER,Marcas de elevação,4,0,4,SIM
3309916,Aparador Hatch200x50x80cm Metal com Vidro,Mobiliário,1,0,1,SIM
3628364,Armario despensa 120x180,Mobiliário,0,0,0,NAO
2927789,Armário Base RETO,Mobiliário,1,0,1,SIM
3123607,Armário Base em L,Mobiliário,1,0,1,SIM
3124453,Armário Base em U,Mobiliário,1,0,1,SIM
3628292,BED_9020,Mobiliário,0,0,0,NAO
3629814,BED_NEW_9026,Mobiliário,0,0,0,NAO
3005453,Buffet Vitória 130cm,Mobiliário,1,0,1,SIM
3628274,Bunk_Bed_2795,Mobiliário,0,0,0,NAO
3353916,CAMA CASAL 02,Mobiliário,1,0,1,SIM
3354666,CAMA SOLTEIRO 01,Mobiliário,1,0,1,SIM
3344521,Cadeira 121,Mobiliário,1,0,1,SIM
3342683,Cadeira 82,Mobiliário,1,0,1,SIM
3343452,Cadeira 91,Mobiliário,1,0,1,SIM
3455420,Chair-Executive,Mobiliário,1,0,1,SIM
3628574,Churrasqueira de alvenaria,Mobiliário,0,0,0,NAO
3629743,Comoda,Mobiliário,0,0,0,NAO
3629473,Contemporary_Office_Desk_16786,Mobiliário,0,0,0,NAO
3628002,Craftsman_Bedroom_Set_Queen_Bed_Night_Stands_Dresser_12824,Mobiliário,0,0,0,NAO
3629425,Holly_Hunt_Hadrien_Sofa_2_15171,Mobiliário,0,0,0,NAO
3446175,L-shaped_office_desk_18130,Mobiliário,1,0,1,SIM
3005121,LE BANQUET MESA 200X105,Mobiliário,1,0,1,SIM
3444027,Lapalma_Bar_Stool_293180,Mobiliário,1,0,1,SIM
3518509,MESA DE VIDRO,Mobiliário,1,0,1,SIM
3625703,M_Escrivaninha,Mobiliário,0,0,0,NAO
2905160,Mesa de Escritório L Paramétrica,Mobiliário,1,0,1,SIM
3629400,Mesa-Café,Mobiliário,0,0,0,NAO
3527098,Pergolado Lins,Mobiliário,1,0,1,SIM
2622299,Pergolado Paramétrico,Mobiliário,1,0,1,SIM
3005275,Poltrona 02,Mobiliário,1,0,1,SIM
2987589,Poltrona Barcelona Chair,Mobiliário,1,0,1,SIM
2991249,Poltrona Lounge Chair,Mobiliário,1,0,1,SIM
3020536,Poltrona Paramétrica,Mobiliário,2,0,2,SIM
2985920,Poltrona Wassily Chair,Mobiliário,1,0,1,SIM
2931553,Porta Cava Matriz (horizontal e vertical),Mobiliário,1,0,1,SIM
3118067,Porta Cava Matriz (horizontal),Mobiliário,1,0,1,SIM
3119926,Porta Cava Matriz (vertical),Mobiliário,1,0,1,SIM
2937707,Porta Cava Peça Única,Mobiliário,1,0,1,SIM
3112866,Porta Puxador Perfil Matriz (horizontal e vertical),Mobiliário,1,0,1,SIM
3076890,Porta Puxador Perfil Matriz (horizontal),Mobiliário,1,0,1,SIM
3165030,Porta Puxador Perfil Matriz (vertical),Mobiliário,1,0,1,SIM
3078537,Porta Puxador Perfil Peça Única,Mobiliário,1,0,1,SIM
3179367,Porta Puxador Sobrepor Matriz (horizontal e vertical),Mobiliário,1,0,1,SIM
3176056,Porta Puxador Sobrepor Matriz (horizontal),Mobiliário,1,0,1,SIM
3172668,Porta Puxador Sobrepor Matriz (vertical),Mobiliário,1,0,1,SIM
3175582,Porta Puxador Sobrepor Peça Única,Mobiliário,1,0,1,SIM
3171213,Puxadores,Mobiliário,1,0,1,SIM
3628097,QueenKing_Bed_18429,Mobiliário,0,0,0,NAO
2647668,Sofa2,Mobiliário,10,0,10,SIM
3629771,Table_with_Chairs_11332,Mobiliário,0,0,0,NAO
3005156,WIEN CADEIRA,Mobiliário,1,0,1,SIM
3298699,_Produtos_Arq_Bib_Craftsman01,Mobiliário,1,0,1,SIM
3628343,akrimee_book_cabinet_17779,Mobiliário,0,0,0,NAO
3628996,plasma_screen_with_full_home_theatre_system_4277,Mobiliário,0,0,0,NAO
2934048,portaCavaMatrizHorizontal,Mobiliário,1,0,1,SIM
2818432,portaCavaPadrao,Mobiliário,1,0,1,SIM
2934049,portaCavaVersao07,Mobiliário,1,0,1,SIM
2823218,portaMobiliario,Mobiliário,1,0,1,SIM
2823252,puxadorSobreporInox212mm,Mobiliário,1,0,1,SIM
3021155,sofa alphabet 2 lugares,Mobiliário,1,0,1,SIM
3021126,sofa alphabet 3 lugares,Mobiliário,1,0,1,SIM
3021108,sofá clássico,Mobiliário,1,0,1,SIM
2420739,Alumil Chic no lock,Modelos genéricos,1,0,1,SIM
3311841,BANCOS ILHA,Modelos genéricos,2,0,2,SIM
3636874,BLOCO 6 FUROS 9X14X19,Modelos genéricos,0,0,0,NAO
2662894,Brise painel vertical,Modelos genéricos,1,0,1,SIM
3629273,Cadeira de Bancada,Modelos genéricos,0,0,0,NAO
4490968,Caixa de Drenagem,Modelos genéricos,0,0,0,NAO
2631779,Chuveiro_Ducha_Lorenzetti_Acqua_Storm,Modelos genéricos,1,0,1,SIM
3366489,Closet_6048-0001,Modelos genéricos,1,0,1,SIM
2638405,Cobogó Paramétrico 1 a 9,Modelos genéricos,1,0,1,SIM
2643054,Cobogó Paramétrico a-b,Modelos genéricos,1,0,1,SIM
2641869,Cobogó Paramétrico c-d-h-l-m-n-o-p-t-u,Modelos genéricos,1,0,1,SIM
2705038,Cobogó circular base em parede - array,Modelos genéricos,1,0,1,SIM
2083874,Colonial 3pts,Modelos genéricos,1,0,1,SIM
2091611,Colonial 4pts,Modelos genéricos,1,0,1,SIM
2099601,Colonial 5pts,Modelos genéricos,1,0,1,SIM
2107623,Colonial 6pts,Modelos genéricos,1,0,1,SIM
2115641,Colonial 7pts,Modelos genéricos,1,0,1,SIM
2121507,Colonial 8pts,Modelos genéricos,1,0,1,SIM
2127549,Colonial cumeeira,Modelos genéricos,3,0,3,SIM
3630201,Complete_Kitchen_With_Holdspline_15312,Modelos genéricos,0,0,0,NAO
3132219,Cortar Circular,Modelos genéricos,1,0,1,SIM
2928674,Cortar Retangular ou Quadrado,Modelos genéricos,1,0,1,SIM
2649739,Corte lateral de container,Modelos genéricos,1,0,1,SIM
3629493,Elevador com estrutura,Modelos genéricos,0,0,0,NAO
3629586,Elevator_10913,Modelos genéricos,0,0,0,NAO
4491009,Escada Pre moldada,Modelos genéricos,0,0,0,NAO
2369055,Floor Guide_Agile,Modelos genéricos,1,0,1,SIM
2631568,Gralha Para Churrasqueira Paramétrica,Modelos genéricos,1,0,1,SIM
2631592,Grelha para Churrasqueira,Modelos genéricos,1,0,1,SIM
2369025,Handle_Flat,Modelos genéricos,1,0,1,SIM
3435165,Kitchen_-_Revit_2011_11228,Modelos genéricos,1,0,1,SIM
3426305,Kitchen_-_Revit_2011_11228 invertido,Modelos genéricos,1,0,1,SIM
4042666,Lajota Ceramica,Modelos genéricos,0,0,0,NAO
4042648,Lajota Ceramica Cortada 5cm,Modelos genéricos,0,0,0,NAO
3636907,Lajota Cerâmica H7-30,Modelos genéricos,0,0,0,NAO
3628943,Lavadora 22,Modelos genéricos,0,0,0,NAO
3005433,Le_Corbusier_LC2_by_Le_Corbusier_10589,Modelos genéricos,1,0,1,SIM
2368988,Lock Cylinder_Europrofile,Modelos genéricos,1,0,1,SIM
4622579,Luminria_pendente_redonda_18358.rfa quarto Calebe,Modelos genéricos,0,0,0,NAO
3629963,M_Moldura-janela-interior-plana,Modelos genéricos,2,0,2,SIM
3629937,M_Padrão do montante_2x2,Modelos genéricos,1,0,1,SIM
3629950,M_Recorte-Janela-Exterior-Plana,Modelos genéricos,2,0,2,SIM
3005388,Mesa de Centro 03,Modelos genéricos,1,0,1,SIM
3005411,Mesa de Centro 08,Modelos genéricos,1,0,1,SIM
3519286,Miele 45cm wide Dishwasher G 4570 SCVi,Modelos genéricos,1,0,1,SIM
4945980,ModeloGenéricoLinha_Bandeja_Cassete60_ArcelorMittal-Perfilor,Modelos genéricos,0,0,0,NAO
4945981,ModeloGenérico_Bandeja_Cassete60_ArcelorMittal-Perfilor,Modelos genéricos,54,0,54,SIM
3163766,Nicho Paramétrico Versão 02,Modelos genéricos,1,0,1,SIM
3629014,Oak_Table_with_6_chairs_7435,Modelos genéricos,0,0,0,NAO
2905189,Painel para Porta,Modelos genéricos,4,0,4,SIM
2369069,Panel_Agile,Modelos genéricos,1,0,1,SIM
3527920,Plain_Rectangular_Mirror_-_No_Frame_16925,Modelos genéricos,1,0,1,SIM
3529692,Plain_Rectangular_Mirror_-_No_Frame_169251,Modelos genéricos,1,0,1,SIM
3528806,Plain_Rectangular_Mirror_-_No_Frame_169251 2,Modelos genéricos,1,0,1,SIM
3530578,Plain_Rectangular_Mirror_-_No_Frame_169252,Modelos genéricos,1,0,1,SIM
3565785,Portão Ferro,Modelos genéricos,1,0,1,SIM
4622099,Poste Com Transformador,Modelos genéricos,0,0,0,NAO
2654308,SPIDER 1,Modelos genéricos,1,0,1,SIM
3577058,Small_Kitchen cozinha_-_Revit_2011_11228,Modelos genéricos,1,0,1,SIM
3629034,Small_Kitchen_-_Revit_2011_11228,Modelos genéricos,0,0,0,NAO
3586070,Small_Kitchen_-_Revit_2011_11228 GOURMET,Modelos genéricos,1,0,1,SIM
3598086,Small_Kitchen_-_Revit_2011_11228 LONGA sem fogao,Modelos genéricos,1,0,1,SIM
4621242,Street_Lights_8354,Modelos genéricos,0,0,0,NAO
2369041,Strike Plate,Modelos genéricos,1,0,1,SIM
2369010,Top Track_Agile,Modelos genéricos,1,0,1,SIM
3152418,Torneira de Bancada - Cozinha,Modelos genéricos,1,0,1,SIM
3628256,Upholstered_Queen_Size_Bed_19598,Modelos genéricos,0,0,0,NAO
3128149,Vidro,Modelos genéricos,1,0,1,SIM
3293892,_Produtos_Arq_Bib_Box Correr 2fls - Vidro,Modelos genéricos,2,0,2,SIM
3294774,_Produtos_Arq_Bib_Box Correr 2fls - Vidro-0001,Modelos genéricos,2,0,2,SIM
3295655,_Produtos_Arq_Bib_Churrasqueira,Modelos genéricos,1,0,1,SIM
3297181,_Produtos_Arq_Bib_Churrasqueira-0004,Modelos genéricos,1,0,1,SIM
4623627,chandelier_8223,Modelos genéricos,0,0,0,NAO
2628836,churrasqueira Paramétrica Aula,Modelos genéricos,1,0,1,SIM
3626367,mGPwfbmHQJyZjATcLxAn_Lajota Cerâmica H7-30,Modelos genéricos,0,0,0,NAO
2257359,ridge_adaptive_2points,Modelos genéricos,2,0,2,SIM
2262243,rooftile_adaptive_3points,Modelos genéricos,1,0,1,SIM
2265777,rooftile_adaptive_4points,Modelos genéricos,1,0,1,SIM
2269404,rooftile_adaptive_5points,Modelos genéricos,1,0,1,SIM
2273043,rooftile_adaptive_6points,Modelos genéricos,1,0,1,SIM
2276698,rooftile_adaptive_7points,Modelos genéricos,1,0,1,SIM
2253546,rooftile_adaptive_8points,Modelos genéricos,1,0,1,SIM
3575673,sectional_sofa_6482,Modelos genéricos,1,0,1,SIM
4617791,simbolo piso4x4,Modelos genéricos,0,0,0,NAO
3636925,tijolo macisso 5.3x11x24,Modelos genéricos,0,0,0,NAO
3636820,tijolo macisso 5.3x11x24com massa,Modelos genéricos,0,0,0,NAO
3636856,tijolo macisso 5.3x19x9,Modelos genéricos,0,0,0,NAO
3636802,tijolo macisso 5.7x19x5,Modelos genéricos,0,0,0,NAO
3636838,tijolo macisso 5.7x19x9,Modelos genéricos,0,0,0,NAO
3636943,tijolo macisso 5.7x9x19,Modelos genéricos,0,0,0,NAO
1427,Circular Mullion,Montantes de parede cortina,2,0,2,SIM
1431,L Corner Mullion,Montantes de parede cortina,1,0,1,SIM
2199967,Montante circular,Montantes de parede cortina,1,0,1,SIM
3625251,Montante de canto L,Montantes de parede cortina,0,0,0,NAO
3625253,Montante de canto V,Montantes de parede cortina,0,0,0,NAO
3625257,Montante de canto quadrado,Montantes de parede cortina,0,0,0,NAO
4488348,Montante de canto trapezóide,Montantes de parede cortina,0,0,0,NAO
1048065,Montante retangular,Montantes de parede cortina,24,0,24,SIM
3625255,Montante secundário de canto trapezoidal,Montantes de parede cortina,0,0,0,NAO
4944482,Montante secundário de canto trapezóide,Montantes de parede cortina,0,0,0,NAO
1443,Quad Corner Mullion,Montantes de parede cortina,2,0,2,SIM
1423,Rectangular Mullion,Montantes de parede cortina,23,0,23,SIM
1439,Trapezoid Corner Mullion,Montantes de parede cortina,1,0,1,SIM
1435,V Corner Mullion,Montantes de parede cortina,2,0,2,SIM
3635307,Aluprof MB-Harmony DUO Glazing Panel Double 66.2_P01,Painéis cortina,0,0,0,NAO
3635267,Aluprof MB-Harmony Glazing Panel 66.2,Painéis cortina,0,0,0,NAO
2091427,COLONIAL BASE,Painéis cortina,1,0,1,SIM
2099171,Colonial - Teste,Painéis cortina,1,0,1,SIM
48164,Empty System Panel,Painéis cortina,3,0,3,SIM
2707865,Muxarabi - painel de parede cortina,Painéis cortina,1,0,1,SIM
2711011,Muxarabi com contorno - painel de parede cortina,Painéis cortina,1,0,1,SIM
2659323,PAINEL COM SPIDER,Painéis cortina,1,0,1,SIM
2655432,PAINEL COM SPIDER 3 lados,Painéis cortina,1,0,1,SIM
2657379,PAINEL COM SPIDER só no topo,Painéis cortina,1,0,1,SIM
1804528,Painel do sistema,Painéis cortina,1,0,1,SIM
1048067,Painel do sistema vazio,Painéis cortina,1,0,1,SIM
4946035,PainelCortina_Bandeja_Cassete60_ArcelorMittal-Perfilor,Painéis cortina,0,0,0,NAO
3633869,RSB - Glass Block,Painéis cortina,0,0,0,NAO
3633847,RSB - Wind Block,Painéis cortina,0,0,0,NAO
1387,System Panel,Painéis cortina,5,0,5,SIM
2386340,Technal_Curtain_Panel-MX62-Double_Glazed,Painéis cortina,1,0,1,SIM
2803151,mobiliarioPadrao,Painéis cortina,4,0,4,SIM
2720672,painel metal e vidro,Painéis cortina,1,0,1,SIM
2645534,painelACM,Painéis cortina,1,0,1,SIM
176921,pnl - JANELA MAXIM-AR PARA PELE DE VIDRO - 1 FOLHA,Painéis cortina,1,0,1,SIM
172714,pnl - PORTA DE PELE DE VIDRO - ABERTURA PARA DENTRO - 1 FOLHA,Painéis cortina,1,0,1,SIM
174344,pnl - PORTA DE PELE DE VIDRO - ABERTURA PARA FORA - 1 FOLHA,Painéis cortina,1,0,1,SIM
49708,pnl - PORTA DE VIDRO DE CORRER - 1 FOLHA + 1 FOLHA FIXA,Painéis cortina,1,0,1,SIM
171035,pnl - PORTA DE VIDRO PIVOTANTE - ABERTURA PARA DENTRO - 1 FOLHA,Painéis cortina,1,0,1,SIM
169355,pnl - PORTA DE VIDRO PIVOTANTE - ABERTURA PARA FORA - 1 FOLHA,Painéis cortina,1,0,1,SIM
2091325,rooftile_pattern_V2,Painéis cortina,1,0,1,SIM
3636420,Aluprof MB-HARMONY DUO Installation Post Door L_P01,Perfis,0,0,0,NAO
